TransactionDate,TransactionID,CustomerID,CustomerName,CustomerGender,CustomerAge,TransactionAmount,transactionType,TransactionLocation
2/4/2025,9f67e6aa-fe54-4d22-a83f-b26d91c74e3c,8,Paul Ortiz,Male,36,1634.65,deposit,"800 Water Street Branch, Downtown New York"
1/31/2025,23e8b16c-208a-4e5d-9dd3-ec9833962df5,9,Joshua Snyder,Female,49,127.54,withdrawal,"800 Water Street Branch, Downtown New York"
2/9/2025,51f17e6a-cb9e-40b0-9082-232f2fd0d77a,4,Alexandra Schmidt,Male,48,1100.57,withdrawal,"100 Wall Street Branch, Downtown New York"
2/4/2025,fd9aa6f6-6f2a-4a6e-87ea-630bec23f6d9,10,Rachel Meyer,Male,57,981.05,deposit,"800 Water Street Branch, Downtown New York"
2/6/2025,f423a40c-2de0-47f1-8115-5c15280341e4,7,Peter Williams,Female,24,590.88,withdrawal,"800 Water Street Branch, Downtown New York"
2/6/2025,c93c843e-7b13-4f51-8d49-d80a4e1253c5,2,Scott Davidson,Female,36,2307.02,withdrawal,"800 Water Street Branch, Downtown New York"
2/1/2025,f16e9473-ece4-4dfe-b687-5e1e8f72b04b,6,Linda Montoya,Male,36,2454.49,withdrawal,"800 Water Street Branch, Downtown New York"
2/9/2025,f7deaf3f-44cf-43d2-b63b-a75fc4b31529,3,Helen Palmer,Male,23,1465.14,withdrawal,"360 Convent Avenue Branch, Uptown New York"
2/7/2025,9ffc78c0-2a31-4384-9a27-8c8af1e20cf5,4,Alexandra Schmidt,Male,48,207.23,deposit,"800 Water Street Branch, Downtown New York"
1/31/2025,69368cf2-de5c-43ae-b715-619efa33470c,8,Paul Ortiz,Male,36,596.62,withdrawal,"800 Water Street Branch, Downtown New York"
2/6/2025,8aff8ec2-e6d1-4e64-8a7c-ac2818f42dbc,10,Rachel Meyer,Male,57,1179.68,deposit,"800 Water Street Branch, Downtown New York"
1/31/2025,3d492f5a-69f2-43f5-8590-d5ee1dbe1bff,1,Austin Roberson,Female,55,2344.88,withdrawal,"800 Water Street Branch, Downtown New York"
1/31/2025,dc84cb5c-19a6-4f0f-a159-313d0dd2847d,4,Alexandra Schmidt,Male,48,2452.75,deposit,"800 Water Street Branch, Downtown New York"
2/4/2025,fe5e22e1-f76a-47af-863c-e52878d5125e,8,Paul Ortiz,Male,36,1437.26,deposit,"800 Water Street Branch, Downtown New York"
2/2/2025,07430578-999d-4a5f-b667-f832c4f40b87,1,Austin Roberson,Female,55,420.96,deposit,"800 Water Street Branch, Downtown New York"
2/9/2025,5c122c12-6e46-4eb2-bbdd-51e170b2f97f,2,Scott Davidson,Female,36,2023.31,withdrawal,"800 Water Street Branch, Downtown New York"
2/7/2025,5d51b46d-d791-4d80-b84b-5cd3a2987f9f,5,Theodore Krause,Male,29,217.69,deposit,"800 Water Street Branch, Downtown New York"
2/9/2025,8581052e-3c28-46c5-87cd-7bf3d5a91962,10,Rachel Meyer,Male,57,1556.98,deposit,"800 Water Street Branch, Downtown New York"
2/8/2025,c278968b-74cf-4cd4-aefc-e84a1b3b1b6a,7,Peter Williams,Female,24,1874.36,withdrawal,"800 Water Street Branch, Downtown New York"
2/6/2025,167780ac-8598-4f8a-8895-8a24fccba425,4,Alexandra Schmidt,Male,48,238.91,withdrawal,"800 Water Street Branch, Downtown New York"
2/5/2025,40875e09-1072-49b8-bcfd-db3ed5ee110c,4,Alexandra Schmidt,Male,48,592.84,deposit,"800 Water Street Branch, Downtown New York"
2/3/2025,116f63de-f475-4854-bfd9-7c39aa3f61bd,7,Peter Williams,Female,24,965.3,withdrawal,"800 Water Street Branch, Downtown New York"
2/4/2025,ff6d5db7-499a-4c10-8f41-d70c2d6d0f59,8,Paul Ortiz,Male,36,2210.08,withdrawal,"800 Water Street Branch, Downtown New York"
2/9/2025,08011cb6-82ae-42ae-b644-f215d6a88fae,10,Rachel Meyer,Male,57,2037.61,deposit,"800 Water Street Branch, Downtown New York"
2/4/2025,e832a375-9a22-415f-9eb8-030bade431eb,4,Alexandra Schmidt,Male,48,1756.48,withdrawal,"800 Water Street Branch, Downtown New York"
2/6/2025,37ebfdde-2ff5-4551-bc3a-c63331a45f1f,2,Scott Davidson,Female,36,1597.92,deposit,"800 Water Street Branch, Downtown New York"
2/2/2025,c817e321-9ce1-425e-805a-6d535c111585,8,Paul Ortiz,Male,36,1412.84,withdrawal,"800 Water Street Branch, Downtown New York"
2/7/2025,fe0e8077-acfb-4f35-bc7f-3cff6f83502d,10,Rachel Meyer,Male,57,1620.52,withdrawal,"800 Water Street Branch, Downtown New York"
2/3/2025,a5a6e336-b6fd-4ec3-8479-1d2b5a5058bf,9,Joshua Snyder,Female,49,1450.93,withdrawal,"800 Water Street Branch, Downtown New York"
2/7/2025,8ed02277-5763-411e-bb2b-be7477b1a0a4,2,Scott Davidson,Female,36,2409.89,withdrawal,"800 Water Street Branch, Downtown New York"
1/31/2025,0f7ac663-cf79-4c92-b1d2-42607f2ce6cb,5,Theodore Krause,Male,29,1939.95,withdrawal,"800 Water Street Branch, Downtown New York"
2/1/2025,88d084b2-40e0-4262-94a2-9ebcaa6f3700,4,Alexandra Schmidt,Male,48,1438.57,deposit,"800 Water Street Branch, Downtown New York"
1/31/2025,6b10a9f1-9095-479c-88fb-a0b90e4cc731,5,Theodore Krause,Male,29,723.2,deposit,"800 Water Street Branch, Downtown New York"
2/4/2025,298f1bd7-4161-4313-9241-4fd04bde52e5,10,Rachel Meyer,Male,57,832.24,withdrawal,"800 Water Street Branch, Downtown New York"
2/8/2025,fa0deace-e38e-4865-84fa-4ff92d62fd6a,10,Rachel Meyer,Male,57,1524.64,withdrawal,"800 Water Street Branch, Downtown New York"
2/4/2025,e8bc5a1d-977b-4f75-bb1a-5faed2a36b93,9,Joshua Snyder,Female,49,539.52,withdrawal,"800 Water Street Branch, Downtown New York"
2/7/2025,1161e272-ab19-4596-b95c-a2a22e287250,10,Rachel Meyer,Male,57,443.97,withdrawal,"800 Water Street Branch, Downtown New York"
2/8/2025,303a2688-df84-4623-9ff5-1ee6eab518a0,6,Linda Montoya,Male,36,1329.52,deposit,"800 Water Street Branch, Downtown New York"
2/5/2025,61748560-4074-4dca-984a-140cf27d6ef5,1,Austin Roberson,Female,55,2407.98,deposit,"800 Water Street Branch, Downtown New York"
2/9/2025,5466f666-8db9-4283-817c-6cc21bae02c6,1,Austin Roberson,Female,55,2349.78,deposit,"800 Water Street Branch, Downtown New York"
1/31/2025,193ce0fa-eeba-4a82-bfae-d57f6cbc7a72,6,Linda Montoya,Male,36,2280.17,withdrawal,"800 Water Street Branch, Downtown New York"
2/3/2025,b513f3c8-cc7d-4942-ba4e-ed807d63f694,6,Linda Montoya,Male,36,287.45,deposit,"800 Water Street Branch, Downtown New York"
2/5/2025,88a67742-df96-4fbc-8bbc-bb4e48272462,4,Alexandra Schmidt,Male,48,973.16,withdrawal,"800 Water Street Branch, Downtown New York"
2/6/2025,04379414-a66f-4c00-bc09-6215ff6b4041,4,Alexandra Schmidt,Male,48,2339.65,withdrawal,"800 Water Street Branch, Downtown New York"
2/3/2025,09b06cfd-35e7-46a3-b100-cc0990fede1d,5,Theodore Krause,Male,29,1845.69,withdrawal,"800 Water Street Branch, Downtown New York"
1/31/2025,3173d86b-511f-4fbc-a2d7-9791365c7f9b,3,Helen Palmer,Male,23,1595.99,withdrawal,"800 Water Street Branch, Downtown New York"
2/5/2025,b6eb82e7-11c1-4a83-b85e-54d8494495ee,10,Rachel Meyer,Male,57,616.78,deposit,"800 Water Street Branch, Downtown New York"
2/8/2025,5827ce8b-1dcf-410b-9e78-8aaebab0f0ed,3,Helen Palmer,Male,23,729.22,deposit,"800 Water Street Branch, Downtown New York"
2/1/2025,1d313a27-2c6a-4b4b-abcb-b86427c56ba4,6,Linda Montoya,Male,36,1256.43,deposit,"800 Water Street Branch, Downtown New York"
2/5/2025,ab4e92d0-acf4-42f9-b6db-e9e23c7647ca,1,Austin Roberson,Female,55,842.34,deposit,"100 Wall Street Branch, Downtown New York"
2/7/2025,a823f4fa-16c5-4c94-b587-04454e7e291b,4,Alexandra Schmidt,Male,48,872.99,deposit,"800 Water Street Branch, Downtown New York"
2/8/2025,f5a57447-8bdb-4cbc-8095-6c6edc041101,9,Joshua Snyder,Female,49,2449.36,deposit,"800 Water Street Branch, Downtown New York"
2/8/2025,b1cd9536-215b-4d7e-8f8b-7194cbd81cca,3,Helen Palmer,Male,23,2010.13,deposit,"800 Water Street Branch, Downtown New York"
2/8/2025,b335b3db-46d6-4f48-86ab-382a16e4c545,8,Paul Ortiz,Male,36,2007.24,withdrawal,"800 Water Street Branch, Downtown New York"
2/3/2025,46d08616-512d-4057-93bb-9be12357c2af,4,Alexandra Schmidt,Male,48,472.91,withdrawal,"800 Water Street Branch, Downtown New York"
2/9/2025,33290581-138b-4327-8c9d-df86042d622b,6,Linda Montoya,Male,36,1499.64,withdrawal,"800 Water Street Branch, Downtown New York"
2/8/2025,2d069506-bc67-4e65-844c-18eef37d7695,5,Theodore Krause,Male,29,1211.62,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,89c5678e-d656-4c09-9d4c-531a01ffcb84,6,Linda Montoya,Male,36,1392.32,withdrawal,"800 Water Street Branch, Downtown New York"
2/8/2025,2fca09a5-bfdb-4177-a1fe-ac0ea39c5b77,3,Helen Palmer,Male,23,2033.57,deposit,"800 Water Street Branch, Downtown New York"
2/6/2025,5a8b1275-ff59-438c-9db6-472ba342c779,1,Austin Roberson,Female,55,2339.5,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,651d8a3d-cce1-41e8-883f-b03eb1235445,2,Scott Davidson,Female,36,2460.49,withdrawal,"800 Water Street Branch, Downtown New York"
2/3/2025,51c0e342-f4a1-44a7-a552-dfd6ae388f48,9,Joshua Snyder,Female,49,827.44,deposit,"800 Water Street Branch, Downtown New York"
1/31/2025,631c7bfc-6641-4c89-b7d5-4af14576cc27,10,Rachel Meyer,Male,57,1957.28,deposit,"800 Water Street Branch, Downtown New York"
2/1/2025,588572c8-9296-4d9a-8399-2a9b990645a5,7,Peter Williams,Female,24,217.95,deposit,"800 Water Street Branch, Downtown New York"
2/3/2025,e9d6c4d0-a690-45b2-aa08-1d7e9195f3ba,2,Scott Davidson,Female,36,377.86,withdrawal,"800 Water Street Branch, Downtown New York"
2/7/2025,cb80b0da-d4fa-4907-8d60-8477dcca8d2c,6,Linda Montoya,Male,36,92.13,deposit,"800 Water Street Branch, Downtown New York"
2/9/2025,83d42d5b-60b4-4b4c-a81b-ed903b0c9827,4,Alexandra Schmidt,Male,48,2460.49,withdrawal,"100 Wall Street Branch, Downtown New York"
2/3/2025,fb619ad0-338a-4547-9f47-e4a42675390d,6,Linda Montoya,Male,36,2400.57,withdrawal,"800 Water Street Branch, Downtown New York"
2/7/2025,5b907fc6-99fa-4a08-9a4f-6f2c4dd160a6,4,Alexandra Schmidt,Male,48,1173.17,withdrawal,"800 Water Street Branch, Downtown New York"
2/4/2025,20c9fafb-55da-4fdb-a11f-d3179a052c1c,10,Rachel Meyer,Male,57,576.69,deposit,"800 Water Street Branch, Downtown New York"
2/5/2025,16c47ced-3332-4beb-bdaa-221654d5633c,3,Helen Palmer,Male,23,1491.24,deposit,"800 Water Street Branch, Downtown New York"
2/9/2025,c7c9f05e-8f83-4ce4-9107-3df59cf432bb,1,Austin Roberson,Female,55,1990,withdrawal,"800 Water Street Branch, Downtown New York"
2/1/2025,48b4c58d-2497-402e-9690-21c953caf239,3,Helen Palmer,Male,23,2468.19,deposit,"800 Water Street Branch, Downtown New York"
2/3/2025,549152f6-1314-4868-a148-b50775b817cc,7,Peter Williams,Female,24,419.75,withdrawal,"800 Water Street Branch, Downtown New York"
2/4/2025,afc829a2-0562-409d-809f-c3951abbe526,8,Paul Ortiz,Male,36,1904.6,deposit,"800 Water Street Branch, Downtown New York"
2/8/2025,53022c53-cdc5-45c5-ae25-0e4a4fa3e576,10,Rachel Meyer,Male,57,2469.99,deposit,"800 Water Street Branch, Downtown New York"
2/8/2025,64761076-6a19-42ed-bf0d-4a1ce21629b6,4,Alexandra Schmidt,Male,48,723.63,withdrawal,"800 Water Street Branch, Downtown New York"
1/31/2025,1141f1e3-178a-420f-85f6-657d218fc2e6,7,Peter Williams,Female,24,1777,deposit,"100 Wall Street Branch, Downtown New York"
1/31/2025,aac3da9c-39e9-400a-9e7f-8f4f40c65828,10,Rachel Meyer,Male,57,1001.68,deposit,"800 Water Street Branch, Downtown New York"
2/4/2025,25e025ba-7246-4242-b95d-db0b24cb962c,6,Linda Montoya,Male,36,1235.7,withdrawal,"800 Water Street Branch, Downtown New York"
2/1/2025,b0618c4f-3a70-4428-96c6-cab308f868d5,10,Rachel Meyer,Male,57,1496.62,deposit,"800 Water Street Branch, Downtown New York"
2/7/2025,b0bee147-5239-4d31-bf5a-bd270608f483,1,Austin Roberson,Female,55,2048.74,deposit,"800 Water Street Branch, Downtown New York"
2/3/2025,ecf8a6bf-f889-4b84-aff1-ea1e7d88a918,6,Linda Montoya,Male,36,1171.66,withdrawal,"800 Water Street Branch, Downtown New York"
2/2/2025,1cca9798-f391-4963-86a9-a1f03ff48e96,9,Joshua Snyder,Female,49,694.01,withdrawal,"800 Water Street Branch, Downtown New York"
2/3/2025,5db3351c-2df9-4326-ae88-bd7272606d99,1,Austin Roberson,Female,55,245.2,deposit,"800 Water Street Branch, Downtown New York"
2/9/2025,08ba13b8-2a68-4c3b-bc0e-42a6dcaf65ca,7,Peter Williams,Female,24,2432.38,withdrawal,"800 Water Street Branch, Downtown New York"
2/8/2025,72bb750d-3371-4b0a-bd39-cf9ae643b4ec,1,Austin Roberson,Female,55,665.05,deposit,"800 Water Street Branch, Downtown New York"
2/2/2025,8dbace45-e7a1-49f0-a651-8d316768e309,9,Joshua Snyder,Female,49,299.48,deposit,"800 Water Street Branch, Downtown New York"
2/3/2025,edba91c4-ad6a-42e2-801d-dbb40dca68a3,6,Linda Montoya,Male,36,848.76,withdrawal,"800 Water Street Branch, Downtown New York"
2/4/2025,2a9a0edb-f8d6-4fda-ab9f-0960154a717f,5,Theodore Krause,Male,29,892.53,deposit,"800 Water Street Branch, Downtown New York"
2/9/2025,f50ce9c8-e14b-455f-bac8-e83a11df0df2,1,Austin Roberson,Female,55,2156.48,withdrawal,"800 Water Street Branch, Downtown New York"
1/31/2025,9d0a22af-acaa-4ff9-9adc-1a021703d4a4,3,Helen Palmer,Male,23,865.56,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,7355604a-3fe1-4794-9162-9cbe659e1ff1,6,Linda Montoya,Male,36,2253.98,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,4f929d4d-ca4e-44c5-a459-a4f2798ff9e3,8,Paul Ortiz,Male,36,262.94,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,4d51f779-dc32-4fd0-984c-0434a74e5118,9,Joshua Snyder,Female,49,441.01,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,7c6832ea-308d-4a97-84bb-bba9e6b75101,2,Scott Davidson,Female,36,1841.36,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,51eb72e5-1c02-4962-87a5-535cdafa744a,9,Joshua Snyder,Female,49,1191.41,withdrawal,"750 Madison Avenue, Midtown New York"
2/7/2025,c3423728-be4a-4238-9cb7-3d1bd3f6ebc5,1,Austin Roberson,Female,55,1578.53,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,5933bdb8-09da-4f42-b9bc-b38a3526bca1,6,Linda Montoya,Male,36,281.47,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,01f1fb33-046b-4cba-8092-77cbe859cd40,7,Peter Williams,Female,24,365.18,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,923a14e0-1b8a-4824-b53c-3303ac7dd50c,10,Rachel Meyer,Male,57,2410.63,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,6f786d2d-d3b2-473d-84a6-11125b29e709,1,Austin Roberson,Female,55,2320.51,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,ff966be8-377f-4dbc-857d-15a51dbf0e3b,1,Austin Roberson,Female,55,349.3,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,b0abe2f9-aeb5-451f-976e-16a5077c70c5,5,Theodore Krause,Male,29,2385.21,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,15124b36-e5f8-4637-b9f1-8f2b169d3c3f,9,Joshua Snyder,Female,49,1200.16,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,a0691b90-a45c-48f0-a6d5-feec5fcc108e,3,Helen Palmer,Male,23,37.99,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,6228a9e8-c5e1-49b8-938f-47762c2f7974,6,Linda Montoya,Male,36,668.29,deposit,"750 Madison Avenue, Midtown New York"
2/2/2025,974a6a4f-2988-4444-9087-73a71bbcd7a5,5,Theodore Krause,Male,29,711.79,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,783d3a9e-4ee0-46e8-bbfe-66230a21de23,10,Rachel Meyer,Male,57,656.43,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,78a2b587-e18f-4111-9a77-c0b5d6e91f2a,4,Alexandra Schmidt,Male,48,176.74,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,f8196214-3832-4e77-a22c-8232b3ec8e82,5,Theodore Krause,Male,29,1201.95,withdrawal,"750 Madison Avenue, Midtown New York"
2/8/2025,a2ca5a08-d4d3-4618-8703-5d028d23411c,7,Peter Williams,Female,24,570.25,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,8a03a47a-61c2-46eb-8e8f-0b18bab03586,8,Paul Ortiz,Male,36,278.83,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,75b7c825-8898-4039-b244-c6b99d92ea80,1,Austin Roberson,Female,55,125.56,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,ccd2743a-f62c-4a4b-b159-484eb68d6dcf,3,Helen Palmer,Male,23,1682.42,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,04467b65-e111-4cc8-a478-8bb38016a7f2,8,Paul Ortiz,Male,36,1059.13,withdrawal,"800 Water Street Branch, Downtown New York"
2/9/2025,be23b7dc-f624-4104-bf2b-172236c28be3,7,Peter Williams,Female,24,990.51,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,939a7c8a-994b-4e5d-a285-9d6726b110f2,3,Helen Palmer,Male,23,1582.13,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,c7770bc8-df5c-484a-8f14-6f8fa0583897,4,Alexandra Schmidt,Male,48,1850.85,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,32bcfb78-f6ec-4ac1-a50a-b48a60764b3c,10,Rachel Meyer,Male,57,1143.08,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,88d445b6-36cb-4a55-b13c-eb642be7c5b6,6,Linda Montoya,Male,36,1779.62,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,d82b6420-71a5-4bc4-9a0e-b2aef02bff83,5,Theodore Krause,Male,29,1654.59,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,3780d1cf-a308-4b88-a90a-e8a556262173,2,Scott Davidson,Female,36,2499.92,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,bc672fe3-8cfc-4e05-8176-7c4c1ea8c436,10,Rachel Meyer,Male,57,295.72,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,ef5ef67b-b44d-473b-920d-b542f95d88dc,8,Paul Ortiz,Male,36,949.54,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,b0b703d8-9c86-489e-ab73-5c706903e02d,10,Rachel Meyer,Male,57,1210.03,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,d8e7b1b1-afd1-4c7a-bfb8-5dff517ef716,3,Helen Palmer,Male,23,1572.27,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,75cf83e9-d172-4ff2-a8c1-18444d9119c6,5,Theodore Krause,Male,29,600.73,deposit,"750 Madison Avenue, Midtown New York"
1/31/2025,a6148e99-ca84-4966-85ae-6fca99c230d7,2,Scott Davidson,Female,36,2190.53,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,b789b7ba-accc-4b93-bc98-1173f140a91d,3,Helen Palmer,Male,23,1774.64,withdrawal,"750 Madison Avenue, Midtown New York"
1/31/2025,14143591-773c-4ff9-bc59-bc44d948fb84,1,Austin Roberson,Female,55,1220.28,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,7f10e989-daf7-4f46-ab0c-3eeda84f1ec8,10,Rachel Meyer,Male,57,923.75,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,935fdf09-b431-4ef1-9993-f32c2d589117,10,Rachel Meyer,Male,57,347.13,deposit,"100 Wall Street Branch, Downtown New York"
2/4/2025,a0e31fbb-c6d6-4724-837a-9ee9d994d498,7,Peter Williams,Female,24,597.46,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,d326b96b-056a-474d-b149-a10195fc3e82,8,Paul Ortiz,Male,36,2304.61,deposit,"800 Water Street Branch, Downtown New York"
2/7/2025,9b988174-5e60-4bb8-be4d-d3ebf8bdba9f,6,Linda Montoya,Male,36,2292.99,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,0a15a1db-0809-4748-9168-b8f61a4f05c3,3,Helen Palmer,Male,23,162.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,f15b034f-fef2-467c-b9c0-87bc5cb7d24a,4,Alexandra Schmidt,Male,48,721.92,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,5c563550-81d7-472f-8f3e-f1b615e21abc,2,Scott Davidson,Female,36,1167.35,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,e4fb138e-54d6-4e42-b491-68971a31020f,10,Rachel Meyer,Male,57,2329.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,57bb7ea7-fed7-4b69-80a6-56313fe74acf,1,Austin Roberson,Female,55,2154.42,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,a0327712-c782-4151-b8fc-ae44dd43710c,7,Peter Williams,Female,24,2010.18,deposit,"750 Madison Avenue, Midtown New York"
2/1/2025,12a3d9aa-21d0-45d7-8231-739e29501620,3,Helen Palmer,Male,23,2319.61,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,7bc28828-2dd8-47cd-bba9-bf16b54623a0,3,Helen Palmer,Male,23,170.29,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,bd49d860-1620-40bc-8258-f4ad34286dbd,3,Helen Palmer,Male,23,536.29,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,37b1c693-455d-4c13-b868-a1c1d24e3f7b,3,Helen Palmer,Male,23,227.69,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,0ff86959-7da2-4ed1-a36c-e4ce0534e7c6,10,Rachel Meyer,Male,57,2423.51,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,f17a9b31-3e47-43a4-abdf-86f05906073a,4,Alexandra Schmidt,Male,48,194.53,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,56dd5023-ab13-45d3-a8bf-58d81a783289,1,Austin Roberson,Female,55,329.52,withdrawal,"100 Wall Street Branch, Downtown New York"
2/6/2025,d5ad6de2-20d3-4c35-8c0e-ef2ee5d77504,2,Scott Davidson,Female,36,1131.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/4/2025,b9ea7567-72b0-4ce7-9872-1a3208389f64,10,Rachel Meyer,Male,57,2133.53,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,52c7fa49-e3ef-464f-bfa4-33d68dd57ab9,9,Joshua Snyder,Female,49,2166.8,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,0f2e8e4d-3c68-406a-b4e9-0cf8f879ed3f,7,Peter Williams,Female,24,304.51,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,d089ffe5-dd11-4ea4-87ec-db5c36c0ffec,8,Paul Ortiz,Male,36,2132.18,deposit,"800 Water Street Branch, Downtown New York"
2/3/2025,ad078beb-762e-474a-a12f-6f1f69eb000d,1,Austin Roberson,Female,55,1573.01,deposit,"750 Madison Avenue, Midtown New York"
2/6/2025,fea6701d-78f3-45d1-8cd3-0802430188d3,10,Rachel Meyer,Male,57,1666.09,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,daaa570a-b90c-40b6-9432-52b10f39ec6f,8,Paul Ortiz,Male,36,1849.69,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,eab3c6d5-d8fe-4d2f-af37-c9042ad794f4,6,Linda Montoya,Male,36,1781.07,deposit,"750 Madison Avenue, Midtown New York"
2/3/2025,537661d3-a656-4e8f-9f98-4e9637577a0b,3,Helen Palmer,Male,23,411.29,deposit,"750 Madison Avenue, Midtown New York"
2/5/2025,f436894a-f47d-4bef-96ed-8fa36ff0f27b,7,Peter Williams,Female,24,2144.14,withdrawal,"750 Madison Avenue, Midtown New York"
2/1/2025,ce5c50f7-1947-4111-b2f7-75563783693a,10,Rachel Meyer,Male,57,1732.94,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,4820097d-3380-4f13-ab04-ade1b66e3b81,5,Theodore Krause,Male,29,454.83,withdrawal,"750 Madison Avenue, Midtown New York"
2/5/2025,cc0992a4-7ded-498f-89d5-1484707d29e3,5,Theodore Krause,Male,29,1034.13,deposit,"750 Madison Avenue, Midtown New York"
2/9/2025,07eb8f52-96c6-4623-9926-88644f46261b,4,Alexandra Schmidt,Male,48,910.42,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,8caee455-ae63-4515-a0c8-d7c1a81278f0,7,Peter Williams,Female,24,1684.79,deposit,"750 Madison Avenue, Midtown New York"
2/7/2025,532bf6fc-0244-47d6-bf32-c7dfebb6ad02,2,Scott Davidson,Female,36,1450.11,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,b33f20ea-7adf-46a1-ae80-5c0887c16538,9,Joshua Snyder,Female,49,180.54,withdrawal,"360 Convent Avenue Branch, Uptown New York"
2/9/2025,f875b9e7-afa9-4f71-8e80-152397061781,6,Linda Montoya,Male,36,879.73,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,76d76da1-db28-4d79-9305-6814b990876c,5,Theodore Krause,Male,29,1240.15,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,5f94b64b-7d53-4ee3-a9dd-c4f9b3205203,6,Linda Montoya,Male,36,1349.45,withdrawal,"750 Madison Avenue, Midtown New York"
2/9/2025,ce80f428-97e8-4ce6-8eee-bb069ef6fce7,7,Peter Williams,Female,24,2412.64,withdrawal,"100 Wall Street Branch, Downtown New York"
1/31/2025,09535fdd-8a6e-427b-bd67-0c792e3cdfae,10,Rachel Meyer,Male,57,1422.08,withdrawal,"750 Madison Avenue, Midtown New York"
2/6/2025,7382f758-290b-44f5-913c-f769c4be5929,1,Austin Roberson,Female,55,522.12,deposit,"750 Madison Avenue, Midtown New York"
2/8/2025,a4a18411-8ccc-4642-9b83-2e64589d3447,7,Peter Williams,Female,24,2062.16,withdrawal,"750 Madison Avenue, Midtown New York"
2/2/2025,2c046626-5fa2-4a32-b0c4-58ef33a833e9,9,Joshua Snyder,Female,49,2395.44,withdrawal,"750 Madison Avenue, Midtown New York"
2/3/2025,e6e37f65-7253-492d-982d-399dcf9959c6,9,Joshua Snyder,Female,49,835.24,deposit,"750 Madison Avenue, Midtown New York"
2/4/2025,0bc8a9b5-2801-4791-91fa-2594f411a17d,2,Scott Davidson,Female,36,2275.38,deposit,"750 Madison Avenue, Midtown New York"
